universidad,carrera,fecha_de_inscripcion,nombre,sexo,fecha_nacimiento,localidad,direccion,email
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,25-Sep-20,MICHAEL_GOMEZ,M,01-Apr-31,ALTO_EL_PUESTO,"209_RODRIGUEZ_SQUARE_SUITE_867
BENNETTBOROUGH,_NE_68592",JACQUELINE00@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,10-Nov-20,KEVIN_THOMAS,M,04-Jun-17,AGUA_DEL_SIMBOL,"06456_STEWART_ESTATES_APT._440
EAST_CHRISTIANCHESTER,_CA_38939",HDICKSON@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,03-Oct-20,ELIZABETH_KELLY,F,12-Feb-91,EL_DURAZNO,"UNIT_3976_BOX_6867
DPO_AA_25983",PATRICIA24@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,26-Oct-20,JAMES_BERG,M,08-Jan-72,COLONIA_LOS_TRES_USARIS,"59990_JEFFREY_CAPE_APT._659
JAMESVIEW,_AZ_30761",DECKERJOSEPH@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,28-Oct-20,HOLLY_MILLER,F,29-Oct-39,COLONIA_LOS_ZAPALLOS,"8369_THOMAS_COURTS_APT._568
NEW_TINA,_OR_94834",HJONES@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,06-Sep-20,ROBERT_ROSE,M,16-Mar-74,CAMPO_DE_MAYO,"4963_PARKER_TRAIL_SUITE_628
WEST_JEROME,_NC_78181",KYLEDELEON@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,25-Jan-21,HEATHER_BYRD,F,30-Sep-54,ESTELA,"685_SMITH_KEYS_SUITE_057
THERESATON,_NC_74307",MALLORY31@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,19-Sep-20,JACQUELINE_MCKINNEY,F,27-May-49,COLONIA_TACURALES,"2443_MILLER_OVERPASS
NORTH_JUAN,_ID_28038",NATHAN90@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,31-Jan-21,JESSICA_JACKSON,F,21-Sep-08,CAÑADA_DE_GOMEZ,"574_FERGUSON_LANE
JONESPORT,_AK_16799",WILLIAM24@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,06-Sep-20,NICOLE_WADE_DDS,F,13-Dec-94,ADRIAN_MATURANO,"81504_LISA_SPRINGS_SUITE_677
DRAKEFURT,_GA_33478",VALERIE89@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,12-Nov-20,JOANNE_RAMOS,F,25-Feb-80,BALCARCE,"USS_PRATT
FPO_AE_19014",YHERRERA@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,01-Jan-21,LESLIE_MITCHELL,F,12-Jun-15,CAMBA_PASO,"504_DANNY_FIELD
PORT_KELLYBURY,_MN_61443",VCHAMBERS@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,23-Dec-20,SAMUEL_HART,M,09-Mar-87,VILLA_ELOISA,"9277_WENDY_VIEW
NORTH_ALICESIDE,_IN_95607",EVERETTCASSIDY@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,16-Dec-20,JOHNNY_MCCLAIN,M,10-Jun-95,EL_DURAZNO,"636_MARY_HOLLOW
WEST_EDGARTOWN,_AK_40531",LEAH91@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,19-Oct-20,DEBORAH_JONES_DDS,F,13-Sep-88,RAWSON,"675_MORALES_COVES_SUITE_927
NEW_CHRISTOPHERSHIRE,_PA_16835",QHO@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,19-Sep-20,SEAN_STEVENSON,M,27-Sep-97,ALDEA_BRASILERA,"9415_GILLESPIE_STATION
MARYBERG,_TX_64902",EVANPARSONS@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,21-Sep-20,JESSICA_OWENS,F,29-Jun-14,ANZOATEGUI,"3505_ROBERT_GARDEN_APT._552
NEW_EMILYSIDE,_DE_51522",STEPHANIEADKINS@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,20-Sep-20,ASHLEY_ALLEN,F,11-Jan-44,COLONIA_DELFINO,"30464_DRAKE_FORT
SCHULTZCHESTER,_AR_91094",JUSTIN19@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,17-Jan-21,SHANNON_HUNT,F,29-Apr-28,ALTA_ITALIA,"7164_THOMAS_INLET
JASMINEBURGH,_HI_25295",BRANDONHOOVER@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,12-Oct-20,JOHN_RANGEL,M,02-Jul-07,CAMPO_LA_LIMA,"105_VAUGHAN_PLAINS_SUITE_721
CLARKTON,_WY_56749",KEVIN70@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,08-Nov-20,SHEILA_CLARK,F,14-Jan-39,ALTO_RIO_PICO,"26182_MOORE_BRANCH
NEW_SHARONVILLE,_MO_45456",WILCOXBRIAN@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,07-Dec-20,GEORGE_JOHNSTON,M,23-Oct-63,HURLINGHAM,"404_MAYER_LAKE_APT._763
GREGORYBURY,_CT_31421",EMMAMORALES@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,FARMACIA,10-Nov-20,NATHANIEL_TURNER,M,27-Aug-32,FARO_SAN_ANTONIO,"73199_JACOBS_HARBORS_APT._818
PORT_MICHAELLAND,_MS_62462",MARILYNSANTIAGO@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,24-Nov-20,RONALD_SCOTT,M,28-Apr-19,ACEVEDO,"1664_RIVERA_ROAD
SOUTH_KIMBERLYPORT,_CA_38812",BARRROBERT@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,06-Oct-20,ASHLEY_MUELLER,F,11-Sep-86,BARRIO_CHAPADMALAL,"35880_HILL_PINE
THOMPSONVIEW,_GA_76186",ROBIN14@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,14-Jan-21,DERRICK_DIAZ,M,18-Nov-35,ARROYO_CARABALLO,"17585_STEVEN_DRIVE_APT._301
SOUTH_ALEXANDRA,_NE_63117",SHANNON82@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,22-Sep-20,WENDY_WILLIAMS,F,13-Mar-39,APARZO,"465_JENNIFER_LANDING_SUITE_939
ERICVIEW,_MA_19894",KIMBERLYHUGHES@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,17-Nov-20,REBECCA_NGUYEN,F,29-Oct-58,12_DE_AGOSTO,"52228_BOWERS_GATEWAY
WEST_WILLIAMLAND,_GA_23322",DONNAESCOBAR@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,03-Dec-20,LORI_BAILEY,F,13-Jan-77,LAGUNA_DEL_BARRO,"96073_COCHRAN_CLIFFS
VANESSACHESTER,_OK_81311",TAYLORNATALIE@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,08-Dec-20,JOHN_WALKER,M,20-Jun-32,CAMINERA_LUJAN,"3368_HAAS_COURT_SUITE_459
MAYMOUTH,_CT_72460",DIANE10@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,23-Nov-20,JAMES_AGUILAR,M,07-Feb-24,IFRAN,"9551_AMANDA_UNDERPASS_SUITE_606
SAUNDERSPORT,_DC_85870",DEDWARDS@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,26-Sep-20,DAVID_YANG,M,13-Mar-94,EL_CHUMBEAU,"2605_RODNEY_CURVE
PORT_MELISSA,_MN_26634",PAMELA18@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,05-Dec-20,SANDRA_SMITH,F,25-Feb-08,CARRO_QUEMADO,"9877_JONES_KEY
WAREBOROUGH,_PA_80014",PFRANCO@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,04-Sep-20,BETH_BROWN,F,30-Sep-18,CORONEL_ISLEÑOS,"589_MARIA_VILLAGE
BROWNFORT,_HI_14431",JOHN47@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,06-Oct-20,CHRISTOPHER_WILLIAMS,M,26-Jul-46,ANTA,"USS_BRADLEY
FPO_AA_04031",CHRISTY62@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,10-Dec-20,CYNTHIA_COLEMAN,F,09-Nov-71,CAPIOVI,"84497_TREVOR_POINT
SOUTH_KEITHCHESTER,_ND_56987",WHITEBRITTANY@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,28-Dec-20,ANDREW_NELSON,M,22-Jun-98,DOS_HERMANAS,"28125_PUGH_GLEN
BRIANNASTAD,_AK_92153",CMOORE@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,24-Dec-20,NICHOLAS_DAVIS,M,11-May-68,COLONIA_ADOLFO_ALSINA,"905_EMMA_COURT
NATHANMOUTH,_AZ_71985",ALISHADAVIS@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,01-Nov-20,WILLIAM_PADILLA,M,22-Jul-97,COLONIA_LIA_Y_ALLENDE,"993_BURNS_SUMMIT
PORT_MICHELLEBURGH,_AZ_20277",TROY78@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,13-Oct-20,AMY_KELLY,F,28-Jun-79,EL_TREBOL,"933_JEREMY_DRIVES_APT._786
FLOYDBURY,_MO_12745",YANDERSON@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,FARMACIA,07-Sep-20,DAVID_MITCHELL,M,07-Dec-01,ATALAYA,"9560_BRENDA_CENTER
WEST_JANICEFORT,_OR_35078",STACYJOHNSON@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,01-Oct-20,NICHOLAS_MAYNARD,M,11-Sep-45,AVANZADA,"3018_FOX_BRANCH
GARCIABOROUGH,_WV_07878",LEWISAARON@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,MEDICINA,07-Oct-20,JAMES_GILMORE,M,06-May-00,ALTILLO_DEL_MEDIO,"9147_FRANK_SKYWAY_SUITE_687
EAST_CONNIE,_IN_59035",BROWNMICHAEL@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,28-Jan-21,BRIAN_BLAKE,M,24-Jul-97,APARICIO_CUE,"28091_KIMBERLY_GARDEN
NEW_CHRISTOPHERBERG,_NM_45603",HERNANDEZROBERT@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,27-Jan-21,GEORGE_LYNCH,M,23-Jun-63,CAMPO_MOISES_SECCION_1A,"476_LYNCH_FORGE
PORT_TODD,_NJ_26656",BARBARA54@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,27-Oct-20,LINDA_TORRES,F,31-Aug-82,AGUADA,"2688_SAMANTHA_COURSE_APT._392
SYDNEYVILLE,_MO_62134",CHRISTOPHER50@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,07-Nov-20,TERRI_VASQUEZ,F,26-Oct-70,PASO_DE_LOS_ANDES,"322_STEPHENS_CLUB_APT._329
GERALDSIDE,_CT_47517",JBENSON@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,22-Jan-21,JESSICA_HALL,F,24-Feb-08,LA_MOROCHA,"8423_TROY_SPUR
BRIANLAND,_FL_10112",TROYSCOTT@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,21-Jan-21,PAMELA_PRICE,F,03-May-66,BAHIA_LAPATAIA,"60876_DANIEL_HARBOR
LAKE_BENJAMIN,_GA_34837",JOHN58@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,23-Sep-20,CARLA_HENRY,F,08-Mar-06,PEREZ,"790_ALISHA_VIA
PORT_ANNA,_MD_16285",JESSE47@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,23-Sep-20,JOHN_ACOSTA,M,17-Aug-52,ANTONIO_DE_LOS_HEROS,"PSC_3697,_BOX_1050
APO_AP_92518",XFRANKLIN@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,15-Dec-20,JESSICA_JENSEN,F,18-Jan-19,CAMPO_CASTRO,"36840_SMITH_OVERPASS_SUITE_581
EAST_HECTORVILLE,_LA_01804",DELEONMARK@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,26-Dec-20,TRACY_GARCIA_DDS,F,30-Aug-62,ALDEA_MARIA_LUISA,"52945_JAMES_RIDGES_SUITE_933
NEW_BRIANNA,_RI_62496",ROBERTBARNES@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,24-Oct-20,WILLIAM_SMITH,M,30-Nov-54,AARON_CASTELLANOS,"1379_DURHAM_FALLS
WEST_DYLANBERG,_NH_21692",ABIGAIL36@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,19-Sep-20,JAMES_MONTGOMERY,M,13-Aug-95,ABRA_DEL_TRIGO,"002_DOYLE_CORNER_APT._866
JACOBTON,_CA_93375",DAVIDLEE@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,23-Oct-20,THOMAS_JOHNSON,M,23-Aug-83,CAPIOVI,"045_BAILEY_ROUTE
ELIJAHPORT,_ID_24146",JONESDAVID@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,25-Sep-20,ANTHONY_RODRIGUEZ,M,21-Apr-62,CAA_YARI,"7778_ROBERT_SPRINGS_APT._574
WEST_ASHLEYSIDE,_MD_91924",YMANN@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,24-Nov-20,RANDY_HILL,M,02-Feb-24,AGUA_SEBALLE,"529_RAMIREZ_WALK
PORT_JUANLAND,_ME_99230",KELLYJOHNSTON@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,01-Oct-20,SAMANTHA_NEWMAN,F,04-Jan-49,CAPIOVI,"4753_HILL_HILL
NORTH_BRITTNEY,_IL_34148",RPATTERSON@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,07-Oct-20,AMBER_HOGAN,F,05-Feb-16,CAÑADON_DEL_TORO,"54095_GALLOWAY_ROUTE_SUITE_279
LAKE_ANDREW,_AR_45087",DIAZJAMES@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,15-Nov-20,JENNIFER_FERRELL,F,03-Dec-66,ANGOSTURA,"89320_DOUGLAS_CRESCENT
GRAYFURT,_CO_40467",PBROWNING@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,24-Jan-21,LISA_WILLIS,F,27-Jan-06,CANDELARIA_SUD,"8491_ANTHONY_VALLEY
PORT_MICHAELMOUTH,_NJ_48111",ROBERT62@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,FARMACIA,07-Sep-20,CASSANDRA_MARTINEZ,F,21-Feb-95,CUPILES,"211_ARMSTRONG_FORDS_APT._709
MICHELLECHESTER,_ND_73478",HUFFMANKATHRYN@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,08-Jan-21,THERESA_JOHNSTON,F,06-May-28,BAHIA_BUSTAMANTE,"3652_WILLIAMS_BRIDGE_APT._164
NEW_ROBERT,_LA_43463",AEDWARDS@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,29-Jan-21,ERIN_REED,F,11-Sep-08,FAVELLI,"7426_SMITH_CENTER
NORTH_LAURIEVILLE,_WY_56638",QCLARK@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,30-Oct-20,CHRISTOPHER_MILLS,M,06-Apr-85,BAJO_LAS_TUNAS,"93191_DUARTE_GREENS_APT._541
LAKE_MICHELLETOWN,_NH_06227",YANDERSON@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,22-Oct-20,ANDREW_LEE,M,25-Jul-06,COLONIA_DR_GDOR_UDAONDO,"927_MATTHEW_GROVES
MITCHELLTOWN,_AZ_10397",JACOB48@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,16-Oct-20,HAILEY_JAMES,F,16-Jan-72,PUENTE_DEL_INCA,"359_MORRISON_PORTS_APT._092
LAKE_TIFFANYCHESTER,_NH_90967",ALLENNATALIE@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,26-Dec-20,LINDSEY_OCONNOR,F,28-Apr-09,ALFREDO_DEMARCHI,"690_JONES_LOAF_APT._745
DAVISHAVEN,_PA_87604",WRIGHTMELANIE@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,04-Jan-21,ASHLEY_ROCHA_DDS,F,14-Oct-19,10_DE_MAYO,"2055_GUERRERO_MOUNTAINS
DONALDBURY,_IN_48377",CHARLES91@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,02-Nov-20,ANGELA_MAYER,F,09-Jul-40,AGUA_DE_LA_ZORRA,"7704_TIMOTHY_ISLAND_APT._901
NEW_SANDRA,_KY_68984",CAROLBULLOCK@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,22-Jan-21,MARY_CASTRO,F,06-Jun-71,BELLA_VISTA,"770_RACHEL_CAMP
NEW_ALEXISMOUTH,_TX_97992",LISA89@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,03-Nov-20,ANDRE_MULLINS,M,14-Dec-70,AYUI_PARADA,"736_DAVIS_MEADOW_SUITE_968
ALEXBURGH,_OH_98827",PEREZJOHN@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,FARMACIA,08-Dec-20,HOLLY_WILLIAMS,F,06-Mar-07,ESTACION_GENERAL_ARENALES,"USNS_SANTANA
FPO_AP_70353",JESSICA79@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,31-Dec-20,MAKAYLA_LEWIS,F,21-Mar-72,GENERAL_GUTIERREZ,"2239_MATTHEW_CREST
LAKE_JOSEPHBOROUGH,_UT_79606",RACHELSMITH@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,06-Nov-20,KELLY_WARREN,F,18-Oct-71,BERAZATEGUI,"29910_JUAN_STREETS_APT._643
PAULBURGH,_FL_37032",CRYSTALRUSSELL@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,19-Dec-20,CAROL_CLARK,F,18-Feb-09,ALMACEN_LA_COLINA,"2082_JENNIFER_VALLEYS_SUITE_272
SOUTH_BRANDONTOWN,_PA_10271",JOSEPH09@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,18-Oct-20,DANIEL_WILKINSON_JR.,M,15-Nov-82,11_DE_SEPTIEMBRE,"22954_ANDRADE_HIGHWAY_SUITE_797
SIMPSONBERG,_UT_72580",ORRBRITTANY@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,15-Sep-20,PATRICIA_MAY,F,28-Sep-68,CAFFERATA,"68870_ASHLEY_MISSION
LAKE_CRYSTALSHIRE,_TX_04092",DOUGHERTYKATHERINE@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,10-Oct-20,ERIC_FLEMING,M,23-Jan-03,COLONIA_DR_GDOR_UDAONDO,"27047_MOORE_CLIFF
EAST_MICHAELLAND,_IL_39601",TYRONE85@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,09-Nov-20,ANDREA_SMITH,F,21-Mar-44,COLONIA_CALIFORNIA,"988_CHRISTOPHER_RAMP
NORTH_MICHAELBOROUGH,_GA_18785",JAMESBAKER@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,12-Jan-21,MRS._ASHLEY_MARTIN,F,21-Mar-35,ARROYO_HONDO,"5083_MATA_CREEK_APT._195
NEW_LINDSEY,_OK_12063",ROBERTSTERESA@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,01-Nov-20,ALAN_CHARLES,M,21-May-08,GENERAL_GUTIERREZ,"108_JOHNSON_EXPRESSWAY_APT._822
CAMPBELLVILLE,_AL_06832",KSMALL@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,31-Jan-21,EMILY_MILLER,F,27-Apr-01,SAN_JOSE,"8590_SOTO_MEWS_SUITE_013
TANNERBOROUGH,_MA_49227",ANNFOSTER@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,04-Jan-21,WILLIAM_BARBER,M,24-Apr-93,CAMPO_RODRIGUEZ,"9399_CHRISTINE_ISLAND
MUNOZMOUTH,_MI_06727",RALPH79@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,MEDICINA,17-Nov-20,ANDREA_NEAL,F,18-Nov-59,LAS_PERLAS,"1628_WALKER_LAKES
LAURIESIDE,_WA_19583",RACHEL06@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,16-Jan-21,CHRISTOPHER_CONRAD,M,28-Oct-74,EL_CARBALINO,"03242_DANIELS_SPURS
MCDANIELBURGH,_OH_22173",ALEXANDRIA20@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,05-Sep-20,DEBRA_SCHULTZ,F,28-Jan-79,ARAUCO,"7887_KATHERINE_EXPRESSWAY
JACKSONFORT,_OK_60255",ISABELGARRISON@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,25-Nov-20,RYAN_STEWART,M,29-Jun-17,ANTONIO_CARBONI,"795_JASON_BRANCH_APT._350
ANDREACHESTER,_AL_58849",TERRI15@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,14-Dec-20,RICHARD_SMITH,M,07-Jul-40,AYACUCHO,"42886_JUSTIN_RIDGES_SUITE_919
JAMESHAVEN,_NV_17913",XSMITH@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,29-Jan-21,DEVIN_VAUGHN,M,03-Dec-06,BALNEARIO_ATLANTIDA,"41682_GARY_RAMP_SUITE_536
WEST_AMY,_KS_80529",GHOWELL@YAHOO.COM
